anime_id,Name,Score,Genres,Episodes_Count,Status,Licensors,Source,Duration,Rating,Rank,class,Episodes
19815,No Game No Life,8.08,"Comedy, Fantasy, Ecchi",12,Finished Airing,Sentai Filmworks,Light novel,23 min per ep,PG-13 - Teens 13 or older,481,1,Short
19855,Nobunagun,6.67,"Action, Sci-Fi",13,Finished Airing,Funimation,Manga,24 min per ep,R - 17+ (violence & profanity),5461,0,Short
19951,Hunter x Hunter Movie 2: The Last Mission,7.28,"Action, Adventure, Fantasy",1,Finished Airing,VIZ Media,Manga,1 hr 38 min,R - 17+ (violence & profanity),2621,0,Short
20021,Sword Art Online: Extra Edition,6.55,"Action, Fantasy",1,Finished Airing,Aniplex of America,Light novel,1 hr 41 min,PG-13 - Teens 13 or older,6079,0,Short
20031,D-Frag!,7.51,Comedy,12,Finished Airing,Funimation,Manga,24 min per ep,PG-13 - Teens 13 or older,1691,0,Short
20033,Miss Monochrome The Animation,6.37,Comedy,13,Finished Airing,Crunchyroll,Original,4 min per ep,G - All Ages,7014,0,Short
20045,IS: Infinite Stratos 2 - Hitonatsu no Omoide,6.86,"Action, Comedy, Sci-Fi",1,Finished Airing,Sentai Filmworks,Light novel,39 min,PG-13 - Teens 13 or older,4581,0,Short
20047,Sakura Trick,6.96,"Comedy, Girls Love, Romance",12,Finished Airing,Sentai Filmworks,4-koma manga,24 min per ep,PG-13 - Teens 13 or older,4155,0,Short
20053,Wizard Barristers: Benmashi Cecil,6.17,"Action, Fantasy",12,Finished Airing,Sentai Filmworks,Original,24 min per ep,PG-13 - Teens 13 or older,8008,0,Short
20057,Space☆Dandy,7.88,"Comedy, Sci-Fi",13,Finished Airing,Funimation,Original,24 min per ep,PG-13 - Teens 13 or older,774,0,Short
20431,Hoozuki no Reitetsu,7.77,"Comedy, Fantasy",13,Finished Airing,Sentai Filmworks,Manga,24 min per ep,PG-13 - Teens 13 or older,980,0,Short
20457,"Inari, Konkon, Koi Iroha.",7.2,"Comedy, Romance, Supernatural",10,Finished Airing,Funimation,Manga,24 min per ep,PG-13 - Teens 13 or older,3025,0,Short
20463,Little Nemo Pilot (1987),5.86,Adventure,1,Finished Airing,Discotek Media,Picture book,10 min,G - All Ages,9436,0,Short
20479,Choujigen Game Neptune The Animation: Yakusoku no Eien - True End,7.22,"Action, Comedy, Fantasy, Sci-Fi",1,Finished Airing,Funimation,Game,24 min,PG-13 - Teens 13 or older,2924,0,Short
20507,Noragami,7.95,"Action, Fantasy",12,Finished Airing,Funimation,Manga,24 min per ep,PG-13 - Teens 13 or older,650,0,Short
20509,Fate/kaleid liner Prisma☆Illya 2wei!,7.22,"Action, Comedy, Fantasy",10,Finished Airing,Sentai Filmworks,Manga,23 min per ep,PG-13 - Teens 13 or older,2931,0,Short
20533,Z/X: Ignition,6.48,"Adventure, Fantasy, Sci-Fi",12,Finished Airing,Discotek Media,Card game,24 min per ep,PG-13 - Teens 13 or older,6506,0,Short
20541,Mikakunin de Shinkoukei,7.38,"Comedy, Romance, Supernatural",12,Finished Airing,Sentai Filmworks,4-koma manga,23 min per ep,PG-13 - Teens 13 or older,2155,0,Short
20543,Bayonetta: Bloody Fate,6.62,"Action, Fantasy",1,Finished Airing,Funimation,Game,1 hr 30 min,R - 17+ (violence & profanity),5722,0,Short
20555,SoniAni: Super Sonico The Animation,6.07,Slice of Life,12,Finished Airing,Sentai Filmworks,Other,23 min per ep,PG-13 - Teens 13 or older,8519,0,Short
20583,Haikyuu!!,8.44,Sports,25,Finished Airing,Sentai Filmworks,Manga,24 min per ep,PG-13 - Teens 13 or older,151,1,Short
20689,Hamatora The Animation,7.26,"Action, Mystery, Supernatural",12,Finished Airing,Sentai Filmworks,Mixed media,24 min per ep,R - 17+ (violence & profanity),2722,0,Short
20709,Sabage-bu!,7.35,"Action, Comedy",12,Finished Airing,Sentai Filmworks,Manga,23 min per ep,PG-13 - Teens 13 or older,2292,0,Short
20785,Mahouka Koukou no Rettousei,7.41,"Action, Fantasy, Romance, Sci-Fi",26,Finished Airing,Aniplex of America,Light novel,23 min per ep,PG-13 - Teens 13 or older,2045,0,Short
20787,Black Bullet,7.09,"Action, Mystery, Sci-Fi",13,Finished Airing,Sentai Filmworks,Light novel,24 min per ep,R - 17+ (violence & profanity),3599,0,Short
20843,Senki Zesshou Symphogear G: Senki Zesshou Shinai Symphogear,6.86,"Comedy, Slice of Life",2,Finished Airing,Discotek Media,Original,13 min per ep,PG-13 - Teens 13 or older,4599,0,Short
20847,Seitokai Yakuindomo*,7.69,Comedy,13,Finished Airing,Sentai Filmworks,4-koma manga,23 min per ep,R - 17+ (violence & profanity),1166,0,Short
20853,Hitsugi no Chaika,7.22,"Action, Adventure, Fantasy, Romance",12,Finished Airing,Sentai Filmworks,Light novel,24 min per ep,R - 17+ (violence & profanity),2941,0,Short
20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,8.1,"Action, Adventure, Supernatural",24,Finished Airing,VIZ Media,Manga,24 min per ep,R - 17+ (violence & profanity),459,1,Short
20939,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA",7.16,"Comedy, Romance",1,Finished Airing,Sentai Filmworks,Light novel,24 min,PG-13 - Teens 13 or older,3231,0,Short
20973,Sekai Seifuku: Bouryaku no Zvezda,7.05,"Action, Comedy, Fantasy",12,Finished Airing,Aniplex of America,Original,24 min per ep,PG-13 - Teens 13 or older,3773,0,Short
21033,Seikoku no Dragonar,6.43,"Comedy, Fantasy, Ecchi",12,Finished Airing,Funimation,Light novel,24 min per ep,R+ - Mild Nudity,6714,0,Short
21075,Hetalia: The Beautiful World Extra Disc,7.3,Comedy,1,Finished Airing,Funimation,Web manga,5 min,PG-13 - Teens 13 or older,2535,0,Short
21105,Love Stage!!,7.19,"Boys Love, Comedy, Romance",10,Finished Airing,Sentai Filmworks,Manga,23 min per ep,PG-13 - Teens 13 or older,3105,0,Short
21167,Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,6.43,Fantasy,12,Finished Airing,Sentai Filmworks,Game,24 min per ep,PG-13 - Teens 13 or older,6740,0,Short
21177,Nobunaga the Fool,6.64,"Action, Sci-Fi",24,Finished Airing,Sentai Filmworks,Other,24 min per ep,R - 17+ (violence & profanity),5620,0,Short
21189,"Wake Up, Girls! Shichinin no Idol",7.17,Drama,1,Finished Airing,Sentai Filmworks,Original,52 min,PG-13 - Teens 13 or older,3213,0,Short
21195,Soul Eater: Late Night Show,6.84,"Action, Comedy, Fantasy",51,Finished Airing,Funimation,Manga,1 min per ep,PG-13 - Teens 13 or older,4682,0,Medium
21273,Gochuumon wa Usagi desu ka?,7.49,Slice of Life,12,Finished Airing,Sentai Filmworks,4-koma manga,23 min per ep,PG-13 - Teens 13 or older,1742,0,Short
21327,Isshuukan Friends.,7.53,"Comedy, Slice of Life",12,Finished Airing,Sentai Filmworks,4-koma manga,23 min per ep,PG-13 - Teens 13 or older,1616,0,Short
21339,Psycho-Pass Movie,7.71,"Action, Sci-Fi",1,Finished Airing,Funimation,Original,1 hr 53 min,R - 17+ (violence & profanity),1127,0,Short
21353,Tokyo ESP,6.54,"Action, Comedy, Sci-Fi, Supernatural",12,Finished Airing,Funimation,Manga,24 min per ep,R - 17+ (violence & profanity),6160,0,Short
21405,Bokura wa Minna Kawai-sou,7.67,Slice of Life,12,Finished Airing,Sentai Filmworks,Manga,24 min per ep,PG-13 - Teens 13 or older,1200,0,Short
21415,Machine-Doll wa Kizutsukanai Specials,6.71,"Action, Fantasy, Ecchi",6,Finished Airing,Funimation,Light novel,5 min per ep,R+ - Mild Nudity,5294,0,Short
21431,Gokukoku no Brynhildr,6.86,"Drama, Mystery, Sci-Fi",13,Finished Airing,Sentai Filmworks,Manga,23 min per ep,R+ - Mild Nudity,4574,0,Short
21437,Buddy Complex,7.12,"Action, Sci-Fi",13,Finished Airing,Funimation,Original,23 min per ep,PG-13 - Teens 13 or older,3457,0,Short
21439,Uta no☆Prince-sama♪ Maji Love Revolutions,7.01,"Comedy, Romance",13,Finished Airing,Sentai Filmworks,Visual novel,24 min per ep,PG-13 - Teens 13 or older,3928,0,Short
21473,Persona 3 the Movie 2: Midsummer Knight's Dream,7.61,"Action, Fantasy, Supernatural",1,Finished Airing,Aniplex of America,Game,1 hr 38 min,R - 17+ (violence & profanity),1370,0,Short
21507,Soul Eater NOT!,5.88,"Action, Comedy, Supernatural, Ecchi",12,Finished Airing,Funimation,Manga,23 min per ep,PG-13 - Teens 13 or older,9380,0,Short
21511,Kantai Collection: KanColle,6.83,"Action, Sci-Fi, Slice of Life",12,Finished Airing,Funimation,Game,24 min per ep,PG-13 - Teens 13 or older,4720,0,Short
21557,Omoide no Marnie,8.05,"Drama, Mystery",1,Finished Airing,GKIDS,Novel,1 hr 42 min,G - All Ages,525,1,Short
21561,Ryuugajou Nanana no Maizoukin,7.13,"Adventure, Comedy, Mystery, Supernatural",11,Finished Airing,Aniplex of America,Light novel,23 min per ep,PG-13 - Teens 13 or older,3422,0,Short
21563,Kamigami no Asobi,7.01,"Fantasy, Romance",12,Finished Airing,Sentai Filmworks,Visual novel,23 min per ep,PG-13 - Teens 13 or older,3947,0,Short
21573,Senki Zesshou Symphogear GX,7.44,"Action, Sci-Fi",13,Finished Airing,Discotek Media,Original,23 min per ep,PG-13 - Teens 13 or older,1937,0,Short
21603,Mekakucity Actors,7.03,"Sci-Fi, Supernatural",12,Finished Airing,Aniplex of America,Music,23 min per ep,PG-13 - Teens 13 or older,3840,0,Short
21647,Tamako Love Story,7.92,"Award Winning, Romance, Slice of Life",1,Finished Airing,Sentai Filmworks,Original,1 hr 23 min,PG-13 - Teens 13 or older,698,0,Short
21653,IS: Infinite Stratos 2 - World Purge-hen,6.86,"Action, Comedy, Sci-Fi, Ecchi",1,Finished Airing,Sentai Filmworks,Light novel,44 min,R+ - Mild Nudity,4582,0,Short
21659,Kill la Kill Specials,7.68,"Action, Comedy, Ecchi",2,Finished Airing,Aniplex of America,Original,18 min per ep,R - 17+ (violence & profanity),1187,0,Short
21677,Captain Earth,6.4,"Action, Romance, Sci-Fi",25,Finished Airing,Sentai Filmworks,Original,24 min per ep,PG-13 - Teens 13 or older,6890,0,Short
21681,Hanayamata,7.32,"Comedy, Slice of Life",12,Finished Airing,Sentai Filmworks,Manga,24 min per ep,PG-13 - Teens 13 or older,2421,0,Short
21743,Donten ni Warau,7.48,"Action, Supernatural",12,Finished Airing,Funimation,Manga,23 min per ep,PG-13 - Teens 13 or older,1786,0,Short
21809,Kenzen Robo Daimidaler,6.13,"Action, Comedy, Ecchi",12,Finished Airing,Funimation,Manga,24 min per ep,R+ - Mild Nudity,8188,0,Short
21843,Shingeki no Bahamut: Genesis,7.62,"Action, Adventure, Fantasy",12,Finished Airing,Funimation,Card game,24 min per ep,R - 17+ (violence & profanity),1342,0,Short
21845,Ushinawareta Mirai wo Motomete,6.73,"Drama, Romance, Sci-Fi",12,Finished Airing,Funimation,Visual novel,23 min per ep,PG-13 - Teens 13 or older,5175,0,Short
21855,Hanamonogatari,7.93,"Comedy, Mystery, Supernatural",5,Finished Airing,Aniplex of America,Light novel,25 min per ep,R - 17+ (violence & profanity),684,0,Short
21863,Mangaka-san to Assistant-san to The Animation,7.1,"Comedy, Ecchi",12,Finished Airing,Sentai Filmworks,Manga,13 min per ep,PG-13 - Teens 13 or older,3555,0,Short
21881,Sword Art Online II,6.7,"Action, Adventure, Fantasy, Romance",24,Finished Airing,Aniplex of America,Light novel,23 min per ep,PG-13 - Teens 13 or older,5331,0,Short
21939,Mushishi Zoku Shou,8.7,"Adventure, Mystery, Slice of Life, Supernatural",10,Finished Airing,Aniplex of America,Manga,24 min per ep,PG-13 - Teens 13 or older,52,1,Short
21995,Ao Haru Ride,7.64,Romance,12,Finished Airing,Sentai Filmworks,Manga,23 min per ep,PG-13 - Teens 13 or older,1268,0,Short
22031,Samurai Gun Special,5.67,Action,1,Finished Airing,ADV Films,Manga,23 min,R - 17+ (violence & profanity),10196,0,Short
22043,Fairy Tail (2014),7.65,"Action, Adventure, Fantasy",102,Finished Airing,Funimation,Manga,24 min per ep,PG-13 - Teens 13 or older,1253,0,Long
22057,"Inari, Konkon, Koi Iroha. Inari, Konkon, Semishigure.",6.86,"Comedy, Romance, Supernatural",1,Finished Airing,Funimation,Manga,23 min,PG-13 - Teens 13 or older,4580,0,Short
22101,Soredemo Sekai wa Utsukushii,7.6,"Adventure, Fantasy, Romance",12,Finished Airing,Sentai Filmworks,Manga,22 min per ep,PG-13 - Teens 13 or older,1385,0,Short
22135,Ping Pong the Animation,8.62,"Award Winning, Drama, Sports",11,Finished Airing,Funimation,Manga,23 min per ep,PG-13 - Teens 13 or older,75,1,Short
22145,Kuroshitsuji: Book of Circus,8.07,"Action, Comedy, Mystery, Supernatural",10,Finished Airing,Funimation,Manga,24 min per ep,R - 17+ (violence & profanity),500,1,Short
22147,Amagi Brilliant Park,7.46,"Comedy, Fantasy",13,Finished Airing,Sentai Filmworks,Light novel,24 min per ep,PG-13 - Teens 13 or older,1837,0,Short
22189,Futsuu no Joshikousei ga [Locodol] Yattemita.,6.88,"Comedy, Slice of Life",12,Finished Airing,Sentai Filmworks,4-koma manga,24 min per ep,PG-13 - Teens 13 or older,4495,0,Short
22199,Akame ga Kill!,7.47,"Action, Fantasy",24,Finished Airing,Sentai Filmworks,Manga,23 min per ep,R - 17+ (violence & profanity),1794,0,Short
22225,Momo Kyun Sword,5.56,"Comedy, Fantasy, Ecchi",12,Finished Airing,Sentai Filmworks,Light novel,24 min per ep,PG-13 - Teens 13 or older,10570,0,Short
22265,Free! Eternal Summer,7.62,Sports,13,Finished Airing,Funimation,Original,23 min per ep,PG-13 - Teens 13 or older,1326,0,Short
22297,Fate/stay night: Unlimited Blade Works,8.19,"Action, Fantasy, Supernatural",12,Finished Airing,Aniplex of America,Visual novel,28 min per ep,R - 17+ (violence & profanity),356,1,Short
22319,Tokyo Ghoul,7.79,"Action, Fantasy, Horror",12,Finished Airing,Funimation,Manga,24 min per ep,R - 17+ (violence & profanity),933,0,Short
22359,Sanzoku no Musume Ronja,7.07,Adventure,26,Finished Airing,GKIDS,Book,25 min per ep,PG - Children,3686,0,Short
22535,Kiseijuu: Sei no Kakuritsu,8.34,"Action, Horror, Sci-Fi",24,Finished Airing,Sentai Filmworks,Manga,23 min per ep,R - 17+ (violence & profanity),210,1,Short
22537,Yami Shibai 2,6.5,"Avant Garde, Horror, Supernatural",13,Finished Airing,Sentai Filmworks,Original,4 min per ep,PG-13 - Teens 13 or older,6362,0,Short
22547,Blade & Soul,6.05,"Action, Adventure, Fantasy",13,Finished Airing,Sentai Filmworks,Game,24 min per ep,R - 17+ (violence & profanity),8606,0,Short
22583,Uchuu Kyoudai: Number Zero,7.57,"Comedy, Sci-Fi",1,Finished Airing,Sentai Filmworks,Manga,1 hr 35 min,PG-13 - Teens 13 or older,1466,0,Short
22663,Seiken Tsukai no World Break,6.78,"Action, Fantasy, Romance",12,Finished Airing,Funimation,Light novel,24 min per ep,R - 17+ (violence & profanity),4951,0,Short
22677,Appleseed Alpha,6.95,"Action, Adventure, Sci-Fi",1,Finished Airing,Sony Pictures Entertainment,Manga,1 hr 33 min,R - 17+ (violence & profanity),4176,0,Short
22687,Terra Formars,7,"Action, Horror, Sci-Fi",13,Finished Airing,VIZ Media,Manga,24 min per ep,R - 17+ (violence & profanity),3986,0,Short
22729,Aldnoah.Zero,7.39,"Action, Sci-Fi",12,Finished Airing,Aniplex of America,Original,23 min per ep,R - 17+ (violence & profanity),2118,0,Short
22789,Barakamon,8.38,Slice of Life,12,Finished Airing,Funimation,Web manga,22 min per ep,PG-13 - Teens 13 or older,187,1,Short
22865,Rokujouma no Shinryakusha!?,7.13,"Comedy, Supernatural",12,Finished Airing,Sentai Filmworks,Light novel,23 min per ep,PG-13 - Teens 13 or older,3422,0,Short
22877,Seireitsukai no Blade Dance,6.69,"Action, Comedy, Fantasy, Romance, Ecchi",12,Finished Airing,Sentai Filmworks,Light novel,23 min per ep,PG-13 - Teens 13 or older,5398,0,Short
23037,Bakumatsu Rock,6.02,"Action, Comedy",12,Finished Airing,Sentai Filmworks,Game,23 min per ep,PG-13 - Teens 13 or older,8730,0,Short
23079,Glasslip,5.42,"Romance, Supernatural",13,Finished Airing,Sentai Filmworks,Original,23 min per ep,PG-13 - Teens 13 or older,11032,0,Short
23121,Jinsei,6.46,"Comedy, Slice of Life",13,Finished Airing,Funimation,Light novel,24 min per ep,PG-13 - Teens 13 or older,6591,0,Short
23199,Durarara!!x2 Shou,7.98,"Action, Mystery, Supernatural",12,Finished Airing,Aniplex of America,Light novel,24 min per ep,R - 17+ (violence & profanity),607,0,Short
23201,Sengoku Basara: Judge End,6.85,Action,12,Finished Airing,Funimation,Game,24 min per ep,PG-13 - Teens 13 or older,4616,0,Short
23209,Sora no Method,6.76,"Drama, Fantasy, Slice of Life",13,Finished Airing,Sentai Filmworks,Original,24 min per ep,PG-13 - Teens 13 or older,5035,0,Short
23233,Shinmai Maou no Testament,6.71,"Action, Fantasy, Romance, Ecchi",12,Finished Airing,Funimation,Light novel,23 min per ep,R+ - Mild Nudity,5306,0,Short
23251,Gugure! Kokkuri-san,7.56,"Comedy, Supernatural",12,Finished Airing,Sentai Filmworks,4-koma manga,24 min per ep,PG-13 - Teens 13 or older,1497,0,Short
23269,Hello!! Kiniro Mosaic,7.5,Comedy,12,Finished Airing,Sentai Filmworks,4-koma manga,23 min per ep,PG-13 - Teens 13 or older,1708,0,Short
23273,Shigatsu wa Kimi no Uso,8.65,"Drama, Romance",22,Finished Airing,Aniplex of America,Manga,22 min per ep,PG-13 - Teens 13 or older,65,1,Short
23277,Saenai Heroine no Sodatekata,7.48,"Comedy, Romance, Ecchi",12,Finished Airing,Aniplex of America,Light novel,23 min per ep,PG-13 - Teens 13 or older,1770,0,Short
23279,Gyakusatsu Kikan,7.12,Sci-Fi,1,Finished Airing,Funimation,Novel,1 hr 54 min,R+ - Mild Nudity,3465,0,Short
23281,Psycho-Pass 2,7.4,"Action, Sci-Fi, Suspense",11,Finished Airing,Funimation,Original,23 min per ep,R - 17+ (violence & profanity),2097,0,Short
23283,Zankyou no Terror,8.1,"Mystery, Suspense",11,Finished Airing,Funimation,Original,22 min per ep,R - 17+ (violence & profanity),464,1,Short
23289,Gekkan Shoujo Nozaki-kun,7.83,"Comedy, Romance",12,Finished Airing,Sentai Filmworks,4-koma manga,24 min per ep,PG-13 - Teens 13 or older,858,0,Short
23293,Lupin the IIIrd: Jigen Daisuke no Bohyou,7.81,"Action, Adventure, Drama",1,Finished Airing,Discotek Media,Manga,51 min,R+ - Mild Nudity,888,0,Short
23301,Pokemon XY: Mega Evolution,7.41,"Action, Adventure, Comedy, Fantasy",4,Finished Airing,The Pokemon Company International,Game,24 min per ep,PG - Children,2050,0,Short
23309,Rail Wars!,6.39,"Action, Ecchi",12,Finished Airing,Sentai Filmworks,Light novel,24 min per ep,PG-13 - Teens 13 or older,6941,0,Short
23311,Garo: Honoo no Kokuin,7.35,"Action, Fantasy",24,Finished Airing,Funimation,Original,24 min per ep,R - 17+ (violence & profanity),2268,0,Short
23317,Kuroshitsuji: Book of Murder,8.06,"Action, Comedy, Mystery, Supernatural",2,Finished Airing,Funimation,Manga,58 min per ep,R - 17+ (violence & profanity),519,1,Short
23321,Log Horizon 2nd Season,7.57,"Action, Adventure, Fantasy",25,Finished Airing,Funimation,Light novel,24 min per ep,PG-13 - Teens 13 or older,1452,0,Short
23325,Shirogane no Ishi: Argevollen,6.48,Action,24,Finished Airing,Sentai Filmworks,Original,23 min per ep,R - 17+ (violence & profanity),6500,0,Short
23327,Space☆Dandy 2nd Season,8.26,"Comedy, Sci-Fi",13,Finished Airing,Funimation,Original,24 min per ep,PG-13 - Teens 13 or older,280,1,Short
23333,DRAMAtical Murder,6.05,"Action, Sci-Fi",12,Finished Airing,Sentai Filmworks,Visual novel,24 min per ep,PG-13 - Teens 13 or older,8608,0,Short
23421,Re:␣Hamatora,7.35,"Action, Mystery, Supernatural",12,Finished Airing,Sentai Filmworks,Mixed media,24 min per ep,R - 17+ (violence & profanity),2289,0,Short
23441,Love Stage!!: Chotto ja Nakutte,7.38,"Boys Love, Comedy, Romance",1,Finished Airing,Sentai Filmworks,Manga,23 min,PG-13 - Teens 13 or older,2153,0,Short
23447,"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.",7.17,"Drama, Romance, Sci-Fi",1,Finished Airing,Sentai Filmworks,Original,26 min,PG-13 - Teens 13 or older,3173,0,Short
23459,Sekai Seifuku: Bouryaku no Zvezda - Shin Zvezda Daisakusen,6.72,"Action, Comedy, Fantasy",1,Finished Airing,Aniplex of America,Original,24 min,PG-13 - Teens 13 or older,5246,0,Short
23605,Ninja Slayer From Animation,6.6,Action,26,Finished Airing,Funimation,Novel,12 min per ep,R - 17+ (violence & profanity),5839,0,Short
23623,Non Non Biyori Repeat,8.18,Slice of Life,12,Finished Airing,Sentai Filmworks,Manga,23 min per ep,PG-13 - Teens 13 or older,375,1,Short
23673,Ookami Shoujo to Kuro Ouji,7.04,"Comedy, Romance",12,Finished Airing,Sentai Filmworks,Manga,24 min per ep,PG-13 - Teens 13 or older,3811,0,Short
23735,Kenzen Robo Daimidaler Specials,6.12,"Comedy, Ecchi",6,Finished Airing,Funimation,Manga,3 min per ep,R+ - Mild Nudity,8269,0,Short
23755,Nanatsu no Taizai,7.67,"Action, Adventure, Fantasy",24,Finished Airing,Funimation,Manga,24 min per ep,PG-13 - Teens 13 or older,1216,0,Short
23775,Shingeki no Kyojin Movie 1: Guren no Yumiya,7.74,"Action, Drama",1,Finished Airing,Funimation,Manga,1 hr 58 min,R - 17+ (violence & profanity),1052,0,Short
23777,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,7.85,"Action, Drama",1,Finished Airing,Funimation,Manga,2 hr,R - 17+ (violence & profanity),832,0,Short
23787,Hi☆sCoool! SeHa Girls,6.48,Comedy,13,Finished Airing,Discotek Media,Other,11 min per ep,PG-13 - Teens 13 or older,6473,0,Short
